,index_x,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,index_y,Classification
187,188,192.168.43.129-212.55.154.47-58159-993-6,212.55.154.47,993,192.168.43.129,58159,6,19/08/2020 10:42:56 AM,187,BENIGN
188,189,176.9.40.135-192.168.43.129-444-58181-6,192.168.43.129,58181,176.9.40.135,444,6,19/08/2020 10:42:54 AM,188,BENIGN
189,190,192.168.43.129-192.0.50.194-58179-443-6,192.168.43.129,58179,192.0.50.194,443,6,19/08/2020 10:42:53 AM,189,BENIGN
190,191,192.168.43.129-192.0.50.194-58179-443-6,192.0.50.194,443,192.168.43.129,58179,6,19/08/2020 10:42:57 AM,190,BENIGN
191,192,176.9.40.135-192.168.43.129-444-58189-6,192.168.43.129,58189,176.9.40.135,444,6,19/08/2020 10:42:56 AM,191,BENIGN
192,193,176.9.40.135-192.168.43.129-444-58189-6,192.168.43.129,58189,176.9.40.135,444,6,19/08/2020 10:42:58 AM,192,BENIGN
193,194,192.168.43.129-69.31.136.5-58187-443-6,192.168.43.129,58187,69.31.136.5,443,6,19/08/2020 10:42:55 AM,193,BENIGN
194,195,176.9.40.135-192.168.43.129-444-58190-6,192.168.43.129,58190,176.9.40.135,444,6,19/08/2020 10:42:56 AM,194,BENIGN
195,196,159.153.191.239-192.168.43.129-443-58188-6,192.168.43.129,58188,159.153.191.239,443,6,19/08/2020 10:42:56 AM,195,BENIGN
196,197,176.9.40.135-192.168.43.129-444-58192-6,192.168.43.129,58192,176.9.40.135,444,6,19/08/2020 10:42:58 AM,196,BENIGN
197,198,176.9.40.135-192.168.43.129-444-58194-6,192.168.43.129,58194,176.9.40.135,444,6,19/08/2020 10:42:58 AM,197,BENIGN
198,199,159.153.191.239-192.168.43.129-443-58193-6,192.168.43.129,58193,159.153.191.239,443,6,19/08/2020 10:42:58 AM,198,BENIGN
199,200,176.9.40.135-192.168.43.129-444-58192-6,192.168.43.129,58192,176.9.40.135,444,6,19/08/2020 10:43:00 AM,199,BENIGN
200,201,192.168.43.129-69.31.136.5-58191-443-6,192.168.43.129,58191,69.31.136.5,443,6,19/08/2020 10:42:58 AM,200,BENIGN
201,202,176.9.40.135-192.168.43.129-444-58186-6,192.168.43.129,58186,176.9.40.135,444,6,19/08/2020 10:42:55 AM,201,BENIGN
202,203,159.45.66.156-192.168.43.129-443-58185-6,192.168.43.129,58185,159.45.66.156,443,6,19/08/2020 10:42:55 AM,202,BENIGN
203,204,159.45.66.156-192.168.43.129-443-58185-6,159.45.66.156,443,192.168.43.129,58185,6,19/08/2020 10:43:01 AM,203,BENIGN
204,205,176.9.40.135-192.168.43.129-444-58196-6,192.168.43.129,58196,176.9.40.135,444,6,19/08/2020 10:42:59 AM,204,BENIGN
205,206,192.168.43.129-74.122.190.83-58195-443-6,192.168.43.129,58195,74.122.190.83,443,6,19/08/2020 10:42:59 AM,205,BENIGN
206,207,192.168.43.129-74.122.190.83-58195-443-6,74.122.190.83,443,192.168.43.129,58195,6,19/08/2020 10:43:02 AM,206,BENIGN
207,208,176.9.40.135-192.168.43.129-444-58199-6,192.168.43.129,58199,176.9.40.135,444,6,19/08/2020 10:43:00 AM,207,BENIGN
208,209,192.168.43.129-69.31.136.5-58197-443-6,192.168.43.129,58197,69.31.136.5,443,6,19/08/2020 10:43:00 AM,208,BENIGN
209,210,176.9.40.135-192.168.43.129-444-58200-6,192.168.43.129,58200,176.9.40.135,444,6,19/08/2020 10:43:01 AM,209,BENIGN
210,211,176.9.40.135-192.168.43.129-444-58200-6,192.168.43.129,58200,176.9.40.135,444,6,19/08/2020 10:43:03 AM,210,BENIGN
211,212,159.153.191.239-192.168.43.129-443-58198-6,192.168.43.129,58198,159.153.191.239,443,6,19/08/2020 10:43:00 AM,211,BENIGN
212,213,192.168.43.129-40.77.226.250-58213-443-6,192.168.43.129,58213,40.77.226.250,443,6,19/08/2020 10:43:03 AM,212,BENIGN
213,214,192.168.43.129-40.77.226.250-58213-443-6,192.168.43.129,58213,40.77.226.250,443,6,19/08/2020 10:43:04 AM,213,BENIGN
214,215,176.9.40.135-192.168.43.129-444-58204-6,192.168.43.129,58204,176.9.40.135,444,6,19/08/2020 10:43:02 AM,214,BENIGN
215,216,176.9.40.135-192.168.43.129-444-58204-6,192.168.43.129,58204,176.9.40.135,444,6,19/08/2020 10:43:04 AM,215,BENIGN
216,217,192.168.43.129-104.18.18.124-58203-443-6,192.168.43.129,58203,104.18.18.124,443,6,19/08/2020 10:43:02 AM,216,BENIGN
217,218,176.9.40.135-192.168.43.129-444-58208-6,192.168.43.129,58208,176.9.40.135,444,6,19/08/2020 10:43:02 AM,217,BENIGN
218,219,176.9.40.135-192.168.43.129-444-58208-6,192.168.43.129,58208,176.9.40.135,444,6,19/08/2020 10:43:04 AM,218,BENIGN
219,220,192.168.43.129-195.211.221.55-58206-443-6,192.168.43.129,58206,195.211.221.55,443,6,19/08/2020 10:43:02 AM,219,BENIGN
220,221,192.168.43.129-195.211.221.55-58206-443-6,195.211.221.55,443,192.168.43.129,58206,6,19/08/2020 10:43:04 AM,220,BENIGN
221,222,176.9.40.135-192.168.43.129-444-58207-6,192.168.43.129,58207,176.9.40.135,444,6,19/08/2020 10:43:02 AM,221,BENIGN
222,223,192.168.43.129-74.122.190.78-58205-443-6,192.168.43.129,58205,74.122.190.78,443,6,19/08/2020 10:43:02 AM,222,BENIGN
223,224,192.168.43.129-74.122.190.78-58205-443-6,74.122.190.78,443,192.168.43.129,58205,6,19/08/2020 10:43:05 AM,223,BENIGN
224,225,192.168.43.129-40.77.226.250-58214-443-6,192.168.43.129,58214,40.77.226.250,443,6,19/08/2020 10:43:04 AM,224,BENIGN
225,226,192.168.43.129-40.77.226.250-58214-443-6,192.168.43.129,58214,40.77.226.250,443,6,19/08/2020 10:43:05 AM,225,BENIGN
226,227,176.9.40.135-192.168.43.129-444-58212-6,192.168.43.129,58212,176.9.40.135,444,6,19/08/2020 10:43:03 AM,226,BENIGN
227,228,159.153.191.239-192.168.43.129-443-58211-6,192.168.43.129,58211,159.153.191.239,443,6,19/08/2020 10:43:03 AM,227,BENIGN
228,229,176.9.40.135-192.168.43.129-444-58210-6,192.168.43.129,58210,176.9.40.135,444,6,19/08/2020 10:43:03 AM,228,BENIGN
229,230,192.168.43.129-69.31.136.5-58209-443-6,192.168.43.129,58209,69.31.136.5,443,6,19/08/2020 10:43:03 AM,229,BENIGN
230,231,176.9.40.135-192.168.43.129-444-58202-6,192.168.43.129,58202,176.9.40.135,444,6,19/08/2020 10:43:01 AM,230,BENIGN
231,232,159.45.170.145-192.168.43.129-443-58201-6,192.168.43.129,58201,159.45.170.145,443,6,19/08/2020 10:43:01 AM,231,BENIGN
232,233,159.45.170.145-192.168.43.129-443-58201-6,159.45.170.145,443,192.168.43.129,58201,6,19/08/2020 10:43:05 AM,232,BENIGN
233,234,192.168.43.129-104.17.79.107-58118-443-6,192.168.43.129,58118,104.17.79.107,443,6,19/08/2020 10:42:19 AM,233,BENIGN
234,235,191.232.245.3-192.168.43.129-443-58229-6,192.168.43.129,58229,191.232.245.3,443,6,19/08/2020 10:43:06 AM,234,BENIGN
235,236,191.232.245.3-192.168.43.129-443-58229-6,192.168.43.129,58229,191.232.245.3,443,6,19/08/2020 10:43:07 AM,235,BENIGN
236,237,176.9.40.135-192.168.43.129-444-58221-6,192.168.43.129,58221,176.9.40.135,444,6,19/08/2020 10:43:05 AM,236,BENIGN
237,238,176.9.40.135-192.168.43.129-444-58221-6,192.168.43.129,58221,176.9.40.135,444,6,19/08/2020 10:43:08 AM,237,BENIGN
238,239,192.168.43.129-69.31.136.5-58219-443-6,192.168.43.129,58219,69.31.136.5,443,6,19/08/2020 10:43:05 AM,238,BENIGN
239,240,176.9.40.135-192.168.43.129-444-58223-6,192.168.43.129,58223,176.9.40.135,444,6,19/08/2020 10:43:05 AM,239,BENIGN
240,241,159.153.191.239-192.168.43.129-443-58220-6,192.168.43.129,58220,159.153.191.239,443,6,19/08/2020 10:43:05 AM,240,BENIGN
241,242,176.9.40.135-192.168.43.129-444-58218-6,192.168.43.129,58218,176.9.40.135,444,6,19/08/2020 10:43:05 AM,241,BENIGN
242,243,176.9.40.135-192.168.43.129-444-58218-6,192.168.43.129,58218,176.9.40.135,444,6,19/08/2020 10:43:09 AM,242,BENIGN
243,244,192.168.43.129-52.97.232.242-58217-443-6,192.168.43.129,58217,52.97.232.242,443,6,19/08/2020 10:43:05 AM,243,BENIGN
244,245,192.168.43.129-52.97.232.242-58217-443-6,52.97.232.242,443,192.168.43.129,58217,6,19/08/2020 10:43:09 AM,244,BENIGN
245,246,176.9.40.135-192.168.43.129-444-58224-6,192.168.43.129,58224,176.9.40.135,444,6,19/08/2020 10:43:06 AM,245,BENIGN
246,247,176.9.40.135-192.168.43.129-444-58224-6,192.168.43.129,58224,176.9.40.135,444,6,19/08/2020 10:43:09 AM,246,BENIGN
247,248,159.45.66.156-192.168.43.129-443-58222-6,192.168.43.129,58222,159.45.66.156,443,6,19/08/2020 10:43:05 AM,247,BENIGN
248,249,159.45.66.156-192.168.43.129-443-58222-6,159.45.66.156,443,192.168.43.129,58222,6,19/08/2020 10:43:09 AM,248,BENIGN
249,250,176.9.40.135-192.168.43.129-444-58233-6,192.168.43.129,58233,176.9.40.135,444,6,19/08/2020 10:43:08 AM,249,BENIGN
250,251,192.168.43.129-69.31.136.5-58232-443-6,192.168.43.129,58232,69.31.136.5,443,6,19/08/2020 10:43:08 AM,250,BENIGN
251,252,176.9.40.135-192.168.43.129-444-58236-6,192.168.43.129,58236,176.9.40.135,444,6,19/08/2020 10:43:08 AM,251,BENIGN
252,253,159.153.191.239-192.168.43.129-443-58234-6,192.168.43.129,58234,159.153.191.239,443,6,19/08/2020 10:43:08 AM,252,BENIGN
253,254,176.9.40.135-192.168.43.129-444-58248-6,192.168.43.129,58248,176.9.40.135,444,6,19/08/2020 10:43:10 AM,253,BENIGN
254,255,192.168.43.129-34.107.165.220-58246-443-6,192.168.43.129,58246,34.107.165.220,443,6,19/08/2020 10:43:10 AM,254,BENIGN
255,256,176.9.40.135-192.168.43.129-444-58241-6,192.168.43.129,58241,176.9.40.135,444,6,19/08/2020 10:43:09 AM,255,BENIGN
256,257,176.9.40.135-192.168.43.129-444-58241-6,192.168.43.129,58241,176.9.40.135,444,6,19/08/2020 10:43:12 AM,256,BENIGN
257,258,192.168.43.129-13.107.42.22-58240-443-6,192.168.43.129,58240,13.107.42.22,443,6,19/08/2020 10:43:09 AM,257,BENIGN
258,259,192.168.43.129-13.107.42.22-58240-443-6,13.107.42.22,443,192.168.43.129,58240,6,19/08/2020 10:43:12 AM,258,BENIGN
259,260,176.9.40.135-192.168.43.129-444-58247-6,192.168.43.129,58247,176.9.40.135,444,6,19/08/2020 10:43:10 AM,259,BENIGN
260,261,192.168.43.129-69.31.136.5-58245-443-6,192.168.43.129,58245,69.31.136.5,443,6,19/08/2020 10:43:10 AM,260,BENIGN
261,262,176.9.40.135-192.168.43.129-444-58250-6,192.168.43.129,58250,176.9.40.135,444,6,19/08/2020 10:43:10 AM,261,BENIGN
262,263,159.153.191.239-192.168.43.129-443-58249-6,192.168.43.129,58249,159.153.191.239,443,6,19/08/2020 10:43:10 AM,262,BENIGN
263,264,176.9.40.135-192.168.43.129-444-58252-6,192.168.43.129,58252,176.9.40.135,444,6,19/08/2020 10:43:11 AM,263,BENIGN
264,265,192.168.43.129-23.160.0.107-58251-443-6,192.168.43.129,58251,23.160.0.107,443,6,19/08/2020 10:43:11 AM,264,BENIGN
265,266,192.168.43.129-23.160.0.107-58251-443-6,23.160.0.107,443,192.168.43.129,58251,6,19/08/2020 10:43:14 AM,265,BENIGN
266,267,176.9.40.135-192.168.43.129-444-58255-6,192.168.43.129,58255,176.9.40.135,444,6,19/08/2020 10:43:13 AM,266,BENIGN
267,268,176.9.40.135-192.168.43.129-444-58255-6,192.168.43.129,58255,176.9.40.135,444,6,19/08/2020 10:43:15 AM,267,BENIGN
268,269,192.168.43.129-69.31.136.5-58253-443-6,192.168.43.129,58253,69.31.136.5,443,6,19/08/2020 10:43:12 AM,268,BENIGN
269,270,191.232.245.3-192.168.43.129-443-58261-6,192.168.43.129,58261,191.232.245.3,443,6,19/08/2020 10:43:14 AM,269,BENIGN
270,271,191.232.245.3-192.168.43.129-443-58261-6,192.168.43.129,58261,191.232.245.3,443,6,19/08/2020 10:43:15 AM,270,BENIGN
271,272,176.9.40.135-192.168.43.129-444-58258-6,192.168.43.129,58258,176.9.40.135,444,6,19/08/2020 10:43:13 AM,271,BENIGN
272,273,176.9.40.135-192.168.43.129-444-58258-6,192.168.43.129,58258,176.9.40.135,444,6,19/08/2020 10:43:15 AM,272,BENIGN
273,274,159.153.191.239-192.168.43.129-443-58256-6,192.168.43.129,58256,159.153.191.239,443,6,19/08/2020 10:43:13 AM,273,BENIGN
274,275,176.9.40.135-192.168.43.129-444-58243-6,192.168.43.129,58243,176.9.40.135,444,6,19/08/2020 10:43:09 AM,274,BENIGN
275,276,176.9.40.135-192.168.43.129-444-58243-6,192.168.43.129,58243,176.9.40.135,444,6,19/08/2020 10:43:16 AM,275,BENIGN
276,277,192.168.43.129-217.146.190.234-58242-993-6,192.168.43.129,58242,217.146.190.234,993,6,19/08/2020 10:43:09 AM,276,BENIGN
277,278,192.168.43.129-217.146.190.234-58242-993-6,217.146.190.234,993,192.168.43.129,58242,6,19/08/2020 10:43:16 AM,277,BENIGN
278,279,192.168.43.129-104.17.79.107-58228-443-6,192.168.43.129,58228,104.17.79.107,443,6,19/08/2020 10:43:06 AM,278,BENIGN
279,280,176.9.40.135-192.168.43.129-444-58257-6,192.168.43.129,58257,176.9.40.135,444,6,19/08/2020 10:43:13 AM,279,BENIGN
280,281,176.9.40.135-192.168.43.129-444-58257-6,192.168.43.129,58257,176.9.40.135,444,6,19/08/2020 10:43:16 AM,280,BENIGN
281,282,192.168.43.129-40.90.22.185-58254-443-6,192.168.43.129,58254,40.90.22.185,443,6,19/08/2020 10:43:12 AM,281,BENIGN
282,283,192.168.43.129-40.90.22.185-58254-443-6,40.90.22.185,443,192.168.43.129,58254,6,19/08/2020 10:43:16 AM,282,BENIGN
283,284,176.9.40.135-192.168.43.129-444-58263-6,192.168.43.129,58263,176.9.40.135,444,6,19/08/2020 10:43:15 AM,283,BENIGN
284,285,176.9.40.135-192.168.43.129-444-58263-6,192.168.43.129,58263,176.9.40.135,444,6,19/08/2020 10:43:17 AM,284,BENIGN
285,286,192.168.43.129-69.31.136.5-58262-443-6,192.168.43.129,58262,69.31.136.5,443,6,19/08/2020 10:43:15 AM,285,BENIGN
286,287,176.9.40.135-192.168.43.129-444-58267-6,192.168.43.129,58267,176.9.40.135,444,6,19/08/2020 10:43:15 AM,286,BENIGN
287,288,159.153.191.239-192.168.43.129-443-58265-6,192.168.43.129,58265,159.153.191.239,443,6,19/08/2020 10:43:15 AM,287,BENIGN
288,289,176.9.40.135-192.168.43.129-444-58266-6,192.168.43.129,58266,176.9.40.135,444,6,19/08/2020 10:43:15 AM,288,BENIGN
289,290,176.9.40.135-192.168.43.129-444-58266-6,192.168.43.129,58266,176.9.40.135,444,6,19/08/2020 10:43:19 AM,289,BENIGN
290,291,192.168.43.129-3.211.39.2-58264-443-6,192.168.43.129,58264,3.211.39.2,443,6,19/08/2020 10:43:15 AM,290,BENIGN
291,292,192.168.43.129-3.211.39.2-58264-443-6,3.211.39.2,443,192.168.43.129,58264,6,19/08/2020 10:43:19 AM,291,DoS Hulk
292,293,192.168.43.129-40.77.226.250-58275-443-6,192.168.43.129,58275,40.77.226.250,443,6,19/08/2020 10:43:18 AM,292,BENIGN
293,294,192.168.43.129-40.77.226.250-58275-443-6,192.168.43.129,58275,40.77.226.250,443,6,19/08/2020 10:43:19 AM,293,BENIGN
294,295,176.9.40.135-192.168.43.129-444-58178-6,192.168.43.129,58178,176.9.40.135,444,6,19/08/2020 10:42:52 AM,294,BENIGN
295,296,176.9.40.135-192.168.43.129-444-58178-6,192.168.43.129,58178,176.9.40.135,444,6,19/08/2020 10:43:19 AM,295,BENIGN
296,297,192.168.43.129-192.0.58.137-58177-443-6,192.168.43.129,58177,192.0.58.137,443,6,19/08/2020 10:42:51 AM,296,BENIGN
297,298,192.168.43.129-192.0.58.137-58177-443-6,192.0.58.137,443,192.168.43.129,58177,6,19/08/2020 10:43:20 AM,297,BENIGN
298,299,176.9.40.135-192.168.43.129-444-58274-6,192.168.43.129,58274,176.9.40.135,444,6,19/08/2020 10:43:18 AM,298,BENIGN
299,300,159.153.191.239-192.168.43.129-443-58273-6,192.168.43.129,58273,159.153.191.239,443,6,19/08/2020 10:43:17 AM,299,BENIGN
300,301,176.9.40.135-192.168.43.129-444-58174-6,192.168.43.129,58174,176.9.40.135,444,6,19/08/2020 10:42:51 AM,300,BENIGN
301,302,184.31.88.85-192.168.43.129-443-58173-6,192.168.43.129,58173,184.31.88.85,443,6,19/08/2020 10:42:51 AM,301,BENIGN
302,304,192.168.43.129-99.86.8.4-58271-443-6,192.168.43.129,58271,99.86.8.4,443,6,19/08/2020 10:43:17 AM,302,BENIGN
303,305,192.168.43.129-107.161.185.18-58278-80-6,192.168.43.129,58278,107.161.185.18,80,6,19/08/2020 10:43:20 AM,303,BENIGN
304,306,176.9.40.135-192.168.43.129-444-58279-6,192.168.43.129,58279,176.9.40.135,444,6,19/08/2020 10:43:21 AM,304,BENIGN
305,307,192.168.43.129-107.161.185.18-58278-80-6,192.168.43.129,58278,107.161.185.18,80,6,19/08/2020 10:43:21 AM,305,BENIGN
306,308,176.9.40.135-192.168.43.129-444-58279-6,176.9.40.135,444,192.168.43.129,58279,6,19/08/2020 10:43:22 AM,306,BENIGN
307,309,176.9.40.135-192.168.43.129-444-58277-6,192.168.43.129,58277,176.9.40.135,444,6,19/08/2020 10:43:20 AM,307,BENIGN
308,310,159.153.191.239-192.168.43.129-443-58276-6,192.168.43.129,58276,159.153.191.239,443,6,19/08/2020 10:43:20 AM,308,BENIGN
309,311,192.168.43.129-99.86.8.4-58271-443-6,192.168.43.129,58271,99.86.8.4,443,6,19/08/2020 10:43:21 AM,309,BENIGN
310,312,176.9.40.135-192.168.43.129-444-58272-6,192.168.43.129,58272,176.9.40.135,444,6,19/08/2020 10:43:17 AM,310,BENIGN
311,313,176.9.40.135-192.168.43.129-444-58272-6,176.9.40.135,444,192.168.43.129,58272,6,19/08/2020 10:43:24 AM,311,DoS Hulk
312,314,176.9.40.135-192.168.43.129-444-58270-6,192.168.43.129,58270,176.9.40.135,444,6,19/08/2020 10:43:17 AM,312,BENIGN
313,315,176.9.40.135-192.168.43.129-444-58270-6,192.168.43.129,58270,176.9.40.135,444,6,19/08/2020 10:43:24 AM,313,BENIGN
314,316,192.168.43.129-13.107.42.22-58269-443-6,192.168.43.129,58269,13.107.42.22,443,6,19/08/2020 10:43:17 AM,314,BENIGN
315,317,192.168.43.129-13.107.42.22-58269-443-6,13.107.42.22,443,192.168.43.129,58269,6,19/08/2020 10:43:24 AM,315,BENIGN
316,318,176.9.40.135-192.168.43.129-444-58281-6,192.168.43.129,58281,176.9.40.135,444,6,19/08/2020 10:43:23 AM,316,BENIGN
317,319,159.153.191.239-192.168.43.129-443-58280-6,192.168.43.129,58280,159.153.191.239,443,6,19/08/2020 10:43:22 AM,317,BENIGN
318,320,146.158.48.2-192.168.43.129-443-58282-6,192.168.43.129,58282,146.158.48.2,443,6,19/08/2020 10:43:24 AM,318,BENIGN
319,321,146.158.48.2-192.168.43.129-443-58282-6,192.168.43.129,58282,146.158.48.2,443,6,19/08/2020 10:43:26 AM,319,BENIGN
320,322,176.9.40.135-192.168.43.129-444-58283-6,192.168.43.129,58283,176.9.40.135,444,6,19/08/2020 10:43:24 AM,320,BENIGN
321,323,176.9.40.135-192.168.43.129-444-58283-6,176.9.40.135,444,192.168.43.129,58283,6,19/08/2020 10:43:26 AM,321,BENIGN
322,324,176.9.40.135-192.168.43.129-444-58289-6,192.168.43.129,58289,176.9.40.135,444,6,19/08/2020 10:43:25 AM,322,BENIGN
323,325,159.153.191.239-192.168.43.129-443-58288-6,192.168.43.129,58288,159.153.191.239,443,6,19/08/2020 10:43:25 AM,323,BENIGN
324,326,176.9.40.135-192.168.43.129-444-58293-6,192.168.43.129,58293,176.9.40.135,444,6,19/08/2020 10:43:26 AM,324,BENIGN
325,327,176.9.40.135-192.168.43.129-444-58293-6,192.168.43.129,58293,176.9.40.135,444,6,19/08/2020 10:43:28 AM,325,BENIGN
326,328,192.168.43.129-104.36.195.239-58292-443-6,192.168.43.129,58292,104.36.195.239,443,6,19/08/2020 10:43:26 AM,326,BENIGN
327,329,192.168.43.129-104.36.195.239-58292-443-6,104.36.195.239,443,192.168.43.129,58292,6,19/08/2020 10:43:28 AM,327,BENIGN
328,330,176.9.40.135-192.168.43.129-444-58295-6,192.168.43.129,58295,176.9.40.135,444,6,19/08/2020 10:43:26 AM,328,BENIGN
329,331,176.9.40.135-192.168.43.129-444-58295-6,192.168.43.129,58295,176.9.40.135,444,6,19/08/2020 10:43:28 AM,329,BENIGN
330,332,192.168.43.129-54.221.234.156-58294-443-6,192.168.43.129,58294,54.221.234.156,443,6,19/08/2020 10:43:26 AM,330,BENIGN
331,333,146.158.48.2-192.168.43.129-443-58298-6,192.168.43.129,58298,146.158.48.2,443,6,19/08/2020 10:43:27 AM,331,BENIGN
332,334,176.9.40.135-192.168.43.129-444-58299-6,192.168.43.129,58299,176.9.40.135,444,6,19/08/2020 10:43:27 AM,332,BENIGN
333,335,146.158.48.2-192.168.43.129-443-58298-6,192.168.43.129,58298,146.158.48.2,443,6,19/08/2020 10:43:28 AM,333,BENIGN
334,336,192.168.43.129-54.221.234.156-58294-443-6,54.221.234.156,443,192.168.43.129,58294,6,19/08/2020 10:43:28 AM,334,BENIGN
335,337,176.9.40.135-192.168.43.129-444-58299-6,176.9.40.135,444,192.168.43.129,58299,6,19/08/2020 10:43:28 AM,335,DoS Hulk
336,338,176.9.40.135-192.168.43.129-444-58287-6,192.168.43.129,58287,176.9.40.135,444,6,19/08/2020 10:43:25 AM,336,BENIGN
337,339,176.9.40.135-192.168.43.129-444-58287-6,192.168.43.129,58287,176.9.40.135,444,6,19/08/2020 10:43:29 AM,337,BENIGN
338,340,192.168.43.129-20.190.137.78-58286-443-6,192.168.43.129,58286,20.190.137.78,443,6,19/08/2020 10:43:25 AM,338,BENIGN
339,341,192.168.43.129-20.190.137.78-58286-443-6,20.190.137.78,443,192.168.43.129,58286,6,19/08/2020 10:43:29 AM,339,BENIGN
340,342,176.9.40.135-192.168.43.129-444-58301-6,192.168.43.129,58301,176.9.40.135,444,6,19/08/2020 10:43:27 AM,340,BENIGN
341,343,159.153.191.239-192.168.43.129-443-58300-6,192.168.43.129,58300,159.153.191.239,443,6,19/08/2020 10:43:27 AM,341,BENIGN
342,344,176.9.40.135-192.168.43.129-444-55568-6,176.9.40.135,444,192.168.43.129,55568,6,19/08/2020 10:41:30 AM,342,BENIGN
343,345,176.9.40.135-192.168.43.129-444-58297-6,192.168.43.129,58297,176.9.40.135,444,6,19/08/2020 10:43:26 AM,343,BENIGN
344,346,176.9.40.135-192.168.43.129-444-58297-6,192.168.43.129,58297,176.9.40.135,444,6,19/08/2020 10:43:30 AM,344,BENIGN
345,347,192.168.43.129-104.75.77.84-58296-443-6,192.168.43.129,58296,104.75.77.84,443,6,19/08/2020 10:43:26 AM,345,BENIGN
346,348,192.168.43.129-104.75.77.84-58296-443-6,104.75.77.84,443,192.168.43.129,58296,6,19/08/2020 10:43:31 AM,346,BENIGN
347,349,146.158.48.2-192.168.43.129-443-58305-6,192.168.43.129,58305,146.158.48.2,443,6,19/08/2020 10:43:29 AM,347,BENIGN
348,350,146.158.48.2-192.168.43.129-443-58305-6,192.168.43.129,58305,146.158.48.2,443,6,19/08/2020 10:43:31 AM,348,BENIGN
349,351,176.9.40.135-192.168.43.129-444-58306-6,192.168.43.129,58306,176.9.40.135,444,6,19/08/2020 10:43:29 AM,349,BENIGN
350,352,176.9.40.135-192.168.43.129-444-58306-6,176.9.40.135,444,192.168.43.129,58306,6,19/08/2020 10:43:31 AM,350,DoS Hulk
351,353,176.9.40.135-192.168.43.129-444-58310-6,192.168.43.129,58310,176.9.40.135,444,6,19/08/2020 10:43:30 AM,351,BENIGN
352,354,176.9.40.135-192.168.43.129-444-58310-6,192.168.43.129,58310,176.9.40.135,444,6,19/08/2020 10:43:32 AM,352,BENIGN
353,355,159.153.191.239-192.168.43.129-443-58309-6,192.168.43.129,58309,159.153.191.239,443,6,19/08/2020 10:43:29 AM,353,BENIGN
354,356,146.158.48.2-192.168.43.129-443-58315-6,192.168.43.129,58315,146.158.48.2,443,6,19/08/2020 10:43:31 AM,354,BENIGN
355,357,146.158.48.2-192.168.43.129-443-58315-6,192.168.43.129,58315,146.158.48.2,443,6,19/08/2020 10:43:33 AM,355,BENIGN
356,358,176.9.40.135-192.168.43.129-444-58316-6,192.168.43.129,58316,176.9.40.135,444,6,19/08/2020 10:43:31 AM,356,BENIGN
357,359,176.9.40.135-192.168.43.129-444-58285-6,192.168.43.129,58285,176.9.40.135,444,6,19/08/2020 10:43:24 AM,357,BENIGN
358,360,176.9.40.135-192.168.43.129-444-58285-6,192.168.43.129,58285,176.9.40.135,444,6,19/08/2020 10:43:34 AM,358,BENIGN
359,361,192.168.43.129-52.97.186.18-58284-993-6,192.168.43.129,58284,52.97.186.18,993,6,19/08/2020 10:43:24 AM,359,BENIGN
360,362,176.9.40.135-192.168.43.129-444-58316-6,176.9.40.135,444,192.168.43.129,58316,6,19/08/2020 10:43:34 AM,360,DoS Hulk
361,363,192.168.43.129-52.97.186.18-58284-993-6,52.97.186.18,993,192.168.43.129,58284,6,19/08/2020 10:43:34 AM,361,BENIGN
362,364,192.168.43.129-52.97.186.18-58284-993-6,192.168.43.129,58284,52.97.186.18,993,6,19/08/2020 10:43:34 AM,362,BENIGN
363,365,176.9.40.135-192.168.43.129-444-58318-6,192.168.43.129,58318,176.9.40.135,444,6,19/08/2020 10:43:32 AM,363,BENIGN
364,366,176.9.40.135-192.168.43.129-444-58318-6,192.168.43.129,58318,176.9.40.135,444,6,19/08/2020 10:43:34 AM,364,BENIGN
365,367,159.153.191.239-192.168.43.129-443-58317-6,192.168.43.129,58317,159.153.191.239,443,6,19/08/2020 10:43:32 AM,365,BENIGN
366,368,176.9.40.135-192.168.43.129-444-58313-6,192.168.43.129,58313,176.9.40.135,444,6,19/08/2020 10:43:30 AM,366,BENIGN
367,369,176.9.40.135-192.168.43.129-444-58313-6,192.168.43.129,58313,176.9.40.135,444,6,19/08/2020 10:43:35 AM,367,BENIGN
368,370,192.168.43.129-82.202.190.173-58311-443-6,192.168.43.129,58311,82.202.190.173,443,6,19/08/2020 10:43:30 AM,368,BENIGN
